start,end,survey_type,survey_id,survey_version,interviewer,interviewer_Org,country,community,sex,gear_handline,gear_spear,gear_traps,gear_gill_net,gear_mobile_net,gear_stationary_line,gear_other,other_gear,boat_status,boat_length_m,boat_material,boat_motorized,boat_power,comment,tech_smartphone,tech_maps,tech_socialmedia,tech_other,tech_no_tech,other_tech,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_vesseltrack,fishtech_gps,fishtech_other,fishtech_none,other_fishtech,text_vms,positive_tracking_tech_one,positive_tracking_tech_two,negative_tracking_tech_one,negative_tracking_tech_two,choice,package_nopackage,wtp_1,wtp_2,wtp_3,wtp_4,wtr_1,wtr_2,wtr_3,wtr_4,tracking_negative,tracking_positive,design_a,design_b,design_c,design_d,design_e,design_f,design_g,design_h,design_i,text_vms_adoption,target_species_one,target_species_two,target_species_three,fraction_personal,fraction_neighbor,fraction_local_trade,fraction_export,fraction_other,other_fraction,fishing_organization,fishing_org_type,other_type,fishing_org_role,other_role,fishing_org_members,access_target_species,other_access,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,other_restriction,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,other_enforcement,enforcement_interval,other_interval,punishment_severity,mpa,fishery_problem_one,fishery_problem_two,fishery_problem_three,fishery_solution_one,fishery_solution_two,fishery_solution_three,rank_one,rank_two,rank_three,rank_four,catch_trends,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c,age,years_fishing,education,other_education,income,income_fishing,income_expenses,photo,last_comments
2019-07-10T11:06:52.398+07,2019-07-10T14:35:42.055+07,D,4001,1,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,own,17,w,y,y,,1,0,0,0,0,,1,0,0,1,0,0,0,,,,,,,,2,0,,,,,y,,,,Tidak,"Aman, tahu posisi dan bisa saling kontrol",0,1,1,1,1,0,0,0,0,"Tidak, karena wilayah penangkapan dekat",scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,1,0,0,0,0,0,,0,0,0,0,0,0,1,,never,,none,n,Weather,Sampah ketika musim barat,,Jika ada ikan tetap melaut,Pemerintah bali dan banyuwangi harus bekerjasama mengatasi masalah sampah ini,,weather,pollution,corruption,iuu,decline_high,5,2,5,2,2,2,5,4,4,5,4,4,2,3,4,4,4,4,4,4,3,3,3,3,47,38,primary,,5000000,100,15,1562733655596.jpg,"Mereka melaut dekat dengan pantai, sebenarnya tidak terlalu membutuhkan teknologi pelacakan, tp jika dibantu dalam pengadaan alat, mereka suka karena akan membantu untuk keselamatan"
2019-07-10T13:44:54.436+07,2019-07-10T14:34:21.142+07,D,4002,2,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,1,1,n,,,,,,,,Tidak ada,"Aman, mengetahui lokasi",0,1,1,1,0,0,0,1,0,"Mau, karena aman",scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,1,0,0,0,0,0,,0,0,0,1,0,0,0,,never,,none,n,Weather,Sampah,,Menunggu Weather tenang,Kerjasama pemerintah bali dan banyuwangi untuk sampah,,weather,pollution,corruption,iuu,decline_low,,2,4,2,2,2,5,5,4,5,4,3,3,3,3,4,3,4,3,3,3,3,3,3,35,20,primary,,2000000,100,15,1562744055080.jpg,Suka dengan teknologi pelacakan karena aman
2019-07-10T14:14:26.722+07,2019-07-10T14:33:02.435+07,D,4003,3,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,own,15,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,y,y,n,,,,,,Tidak,"Aman, diketahui posisi",0,1,1,1,0,0,0,0,1,"Mau, karena aman buat nelayan",scad mackerel,,,0,0,0,0,100,Cold storage,y,other,Fisherman Association,partner,,30,permit_holders,,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Weather,Sampah yang mengikuti arus,Perhatian dr pemerintah soal keselamatan nelayan,Tidak melaut,Peraturan ketat soal sampah,Duduk bersama pemerintah dengan nelayan,weather,pollution,corruption,iuu,improve_low,5,2,5,2,2,2,5,5,4,5,4,3,1,3,4,3,3,4,3,3,3,3,3,2,36,10,secondary,Sekolah menengah atas,8000000,100,30,1562743964715.jpg,Secara umum nelayan menyukai teknologi pelacakan
2019-07-10T14:42:43.544+07,2019-07-10T14:54:35.362+07,D,4004,4,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,own,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,1,1,n,,,,,,,,Tidak,Keselamatan lebih terjamin,0,1,1,1,1,0,0,0,0,,scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,,never,,none,y,Angin kencang,Sampah yg mengikuti arus,,Melaut tetapi pergi ke pinggir gunung,Peraturan ketat mengenai sampah,,weather,pollution,iuu,corruption,improve_low,5,2,5,2,2,5,5,4,4,5,4,3,4,4,3,4,4,4,4,4,3,3,3,3,27,7,secondary,SMA,2000000,100,20,,Menyukai teknologi pelacakan demi keamanan
2019-07-10T14:55:12.456+07,2019-07-10T15:39:38.792+07,D,4005,5,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,y,n,,,,,,,Tidak ada,Aman bagi nelayan,0,1,1,1,1,0,0,0,0,"Mau, sangat membantu",scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Ombak besar,Angin,Sampah,Menepi,Menepi,Aturan ketat mengenai pembuangan sampah,weather,pollution,iuu,corruption,improve_low,5,2,4,2,2,2,5,4,3,5,5,3,3,3,3,4,3,4,4,4,3,3,3,3,36,11,secondary,SMA,3000000,100,20,1562747971023.jpg,"Menyukai teknologi kapal, karena sangat membantu"
2019-07-10T15:09:37.201+07,2019-07-10T15:18:41.785+07,D,4006,6,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,y,n,,,,,,,Tidak ada,Aman bagi nelayan,0,1,1,1,1,0,0,0,0,"Mau, karena aman bagi nelayan",scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Angin kencang,Sampah,,Menepi,Aturan ketat mengenai sampah,,weather,pollution,iuu,corruption,improve_low,5,2,4,2,2,2,5,5,3,5,5,3,3,3,4,4,4,4,4,4,3,3,3,3,40,12,secondary,SMP,2500000,100,20,,Menyukai alat pelacakan yang bisa menjamin keselamatan nelayan
2019-07-10T15:18:50.021+07,2019-07-10T15:28:01.239+07,D,4007,7,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,1,1,y,n,,,,,,,Tidak ada,"Aman bagi nelayan, posisi diketahui antar nelayan",0,1,1,1,1,0,0,0,0,,scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Angin kencang,Sampah,,Menepi,Aturan ketat mengenai sampah,,weather,pollution,iuu,corruption,improve_low,5,2,4,2,2,2,5,4,4,5,5,3,3,3,4,4,3,4,4,4,3,3,3,4,35,20,secondary,SMP,2000000,100,20,,"Nelayan memiliki kekuatan persaudaraan sangat kuat meskipun dengan nelayan wilayah lain, mreka saling berbagi informasi mengenai tempat yg paling banyak ikan"
2019-07-10T15:28:59.050+07,2019-07-10T15:37:34.141+07,D,4008,8,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,1,1,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,y,n,,,,,,,Tidak ada,Aman bagi nelayan di tengah laut,0,1,1,1,1,0,0,0,0,,scad mackerel,eastern little tuna,sardinella,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Ombak tinggi,Angin kencang,Sampah,Menepi,Menepi,Aturan ketat mengenai sampah,weather,pollution,iuu,corruption,improve_low,5,4,5,2,2,2,5,4,3,5,5,3,3,3,3,4,3,4,4,4,3,3,3,3,17,2,secondary,SMP,2000000,100,20,,"Nelayan masih muda, ikut melaut jika libur sekolah"
2019-07-10T15:42:07.653+07,2019-07-10T15:58:41.278+07,D,4009,9,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,share_employee,17,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,1,1,y,n,,,,,,,Tidak ada,Aman dan mengetahui posisi nelayan,0,0,1,0,1,0,0,0,0,"Mau, karena aman bagi nelayandan modern",scad mackerel,sardinella,squid,0,0,0,0,100,Factory,y,other,Fishing Group,partner,,25,no_restrictions,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,few_year,,strong,y,Ombak tinggi,Angin kenceng,Sampah plastik di pinggir laut,"Berdiam, melempar jangkar","Berdiam, melempar jangkar",Aturan ketat mengenai sampah,weather,pollution,iuu,corruption,no_change,5,2,4,2,3,2,5,5,4,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,45,35,primary,SD kelas 2 berhenti,3000000,100,25,1562749052247.jpg,Mereka menyukai jika pemerintah dapat membantu mereka untuk peralatan jaring
2019-07-10T15:58:57.216+07,2019-07-10T16:12:33.779+07,D,4010,10,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Purse seine,own,17,w,y,y,,1,0,1,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,y,n,,,,,,,Tidak ada,"Aman, mengetahui posisi",0,0,0,0,1,0,0,0,0,"Mau, karena aman bagi nelayan",scad mackerel,sardinella,squid,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,1,0,1,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Arus kencang,Lumba lumba merusak jaring,Sampah,Menunggu,Menghindar,Aturan ketat mengenai sampah,weather,pollution,iuu,corruption,decline_low,4,2,4,2,2,2,5,5,3,5,5,3,3,3,3,4,4,4,4,4,3,3,3,3,37,15,secondary,SMP,6000000,100,25,1562749947971.jpg,Sangat senang jika dibantu jaring oleh pemerintah
2019-07-11T10:06:39.084+07,2019-07-11T11:21:32.470+07,D,4011,11,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,share_employee,17,w,y,y,,1,1,1,0,0,,0,0,0,0,0,1,0,0,GPS Garmin 10,,,,,,1,1,y,n,,,,,,,Tidak ada,"Aman, tahu lokasi",0,1,1,1,1,0,0,0,0,"Mau, karena waktu melaut yg lama yaitu 15 hari sehingga pelacakan kapal sangat penting",eastern little tuna,narrow-barred spanish mackerel,marlin,0,0,0,0,100,Small collectors,n,,,,,,permit_holders,,1,0,0,1,0,0,0,,0,0,0,0,1,0,0,,never,,strong,y,Weather buruk,Sampah,,Menepi ke pulau pulau,Aturan ketat mengenai sampah,,weather,pollution,iuu,corruption,decline_low,5,2,4,2,2,2,5,5,3,5,5,2,2,3,3,4,3,4,2,2,3,4,3,2,50,35,primary,,2500000,10,25,1562815381562.jpg,Nelayan menyukai ada teknologi pelacakan tetapi mereka mengeluh karena kurang perhatian dr pejabat perikanan karena tidak pernah ada pelatihan atau perhatian
2019-07-11T10:26:40.391+07,2019-07-11T11:22:22.089+07,D,4012,12,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,own,17,w,y,y,,1,1,0,0,0,,0,0,0,0,1,1,0,0,GPS garmin 10,,,,,,1,1,y,y,n,,,,,,Tidak ada,Tahu posisi nelayan dan antar nelayan,0,1,1,1,1,0,0,0,0,"Mau, karena modern dan aman buat kapal",skipjack tuna,eastern little tuna,marlin,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,few_year,,strong,n,Weather,Sampah di dekat pantai,Perijinan mulai sulit,Menepi,Aturan pelarangan pembuangan sampah,Kembali k peraturan sebelumnya yg lbh mudah dan tidak perlu k provinsi dalam pengurusannya,weather,pollution,iuu,corruption,decline_high,4,2,4,2,4,2,5,4,4,5,5,3,4,3,3,4,3,4,4,4,3,3,3,3,27,8,vocational,,5000000,10,30,1562816651475.jpg,"Kapal melaut 6 hari, ia mengeluh soal ijin yg sulit krn harus ke provinsi pdhal sebelumnya hanya tingkat kabupaten"
2019-07-11T10:45:20.446+07,2019-07-11T11:23:00.339+07,D,4013,13,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,share_employee,17,w,y,y,,1,1,0,0,0,,0,0,0,0,0,1,0,0,GPS garmin 10,,,,,,2,1,y,y,n,,,,,,Tidak ada,"Keselamatan nelayan, saling mengetahui posisi",0,1,1,1,1,0,0,0,0,"Mau, karena aman bagi nelayan ketika melaut apalagi waktu melaut sampai 7 hari",eastern little tuna,skipjack tuna,marlin,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,,never,,strong,n,Angin kencang,Gelombang besar,,Menepi atau berdiam melempar jangkar,Menepi atau berdiam melempar jangkar,,weather,iuu,pollution,corruption,decline_low,4,2,4,2,3,3,5,4,4,5,5,3,3,3,3,4,3,4,3,3,3,3,3,2,46,35,primary,,2000000,10,30,1562817453191.jpg,"Penghasilan tidak menentu, tidak ada yg menjamin keselamatan nelayan, berharap ada asuransi nelayan"
2019-07-11T10:58:25.298+07,2019-07-11T11:25:28.952+07,D,4014,14,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,own,20,w,y,y,,1,1,1,0,0,,0,0,0,0,1,1,0,0,GPS garmin 10,,,,,,2,1,y,y,n,,,,,,Tidak ada,Mengetahui posisi dan membuat nelayan aman,0,1,1,1,1,0,0,0,0,"Mau, karena aman bagi nelayan yg 15 hari di laut",skipjack tuna,eastern little tuna,marlin,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,,never,,strong,n,Angin kencang,Gelombang besar,,"Berdiam diri, lempar jangkar","Berdima diri, lempar jangkar",,weather,iuu,pollution,corruption,decline_low,5,2,4,2,2,2,5,5,3,5,5,1,4,4,4,4,4,4,4,4,3,3,3,2,30,10,vocational,,5000000,10,30,1562819118940.jpg,"Tidak ada perhatian mengenai keselamatan nelayan, tidak ada asuransi"
2019-07-11T11:05:53.124+07,2019-07-11T11:26:48.323+07,D,4015,15,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,own,16,w,y,y,,1,1,1,0,0,,0,0,0,0,1,1,0,0,GPS garmin 1p,,,,,,1,1,y,y,n,,,,,,Tidak ada,"Aman bagi nelayan, tahu posisi",0,1,1,1,1,0,0,0,0,"Mau, karena melaut sampai 7 hari",skipjack tuna,eastern little tuna,marlin,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,,never,,strong,n,Angin kencang,Gelombang besar,,Berdiam diri atau menepi,Berdiam diri atau menepi,,weather,iuu,pollution,corruption,decline_high,4,2,4,4,2,2,5,4,1,5,5,1,3,3,3,4,4,4,4,2,3,3,3,2,30,11,vocational,,4500000,10,30,1562819194383.jpg,"Tidak ada perhatian terhadap keselamatan nelayan, suara tidak didengar, perijinan sulit"
2019-07-11T11:12:26.624+07,2019-07-11T11:28:28.005+07,D,4016,16,RR,GFW,IND,MNC,M,0,0,0,1,0,0,0,Gillnet,own,16,w,y,y,,1,1,1,0,0,,0,0,0,0,1,1,0,0,GPS garmin 10,,,,,,1,1,y,y,n,,,,,,Tidak ada,"Aman, tahu posisi",0,1,1,1,1,0,0,0,0,,skipjack tuna,eastern little tuna,marlin,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,,never,,strong,n,Angin besar,Gelombang tinggi,,Berdiam atau menepi,Berdiam atau menepi,,corruption,weather,iuu,pollution,decline_high,5,2,4,2,2,2,5,4,1,5,5,1,1,3,3,4,4,4,3,3,3,3,3,2,36,20,vocational,,4500000,10,30,1562819303215.jpg,Nelayan sulit mengurus ijin dan kadang terdapat seperti pungli
2019-07-11T11:45:40.460+07,2019-07-11T12:00:35.769+07,D,4017,1,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,own,11,w,y,y,,1,0,0,0,0,,0,0,0,0,0,0,0,1,,,,,,,2,1,n,,,,,,,,Tidak ada,"Aman, tahu posisi",0,0,1,0,1,0,0,0,0,,hairtail fish,,,0,0,0,0,100,Cold storage,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,once_year,,weak,n,Kapal besar yg menangkap ikan di wilayah tangkap nelayan kecil,Weather,,Pelarangan kapal pendatang ukuran besar,Tidak melaut,,weather,iuu,pollution,corruption,decline_high,5,2,4,2,2,4,5,4,3,5,4,3,3,3,3,4,4,4,3,3,3,3,3,3,37,10,primary,,1500000,10,20,1562821188453.jpg,"Jika ikan layur banyak nelayan akan memancing dengan hand line, tetapi jika tidak ada ia membantu kapal besar untuk mencari ikan"
2019-07-11T12:01:20.165+07,2019-07-11T12:24:09.962+07,D,4018,2,RR,GFW,IND,MNC,M,0,0,0,0,1,0,0,Liftnet (Jaring angkat),share_employee,6,w,y,y,,0,0,0,1,0,,0,0,0,0,0,0,0,1,,,,,,,1,0,,,,,n,n,n,n,Tidak ada,Tahu lokasi,0,0,1,0,0,0,0,0,0,"Tidak, karena lokasi dekat dengan pantai",anchovy,,,0,0,100,0,0,Factory,n,,,,,,no_restrictions,,0,0,0,0,0,0,1,,0,0,0,1,1,0,0,,never,,none,n,Weather,,,Tidak melaut,,,weather,pollution,iuu,corruption,no_change,4,2,4,2,2,2,5,4,2,5,5,3,3,3,3,3,3,4,4,4,3,3,3,3,55,40,primary,,1000000,10,15,1562822399401.jpg,Wilayah tangkap dekat pantai merasa tidak membutuhkan teknologi pelacakan
2019-07-11T12:36:02.460+07,2019-07-11T12:50:47.871+07,D,4019,3,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,own,6,w,y,y,,,,,1,0,Radio contact,1,0,0,0,0,0,0,0,,,,,,,2,1,y,n,,,,,,,Tidak ada,Aman bagi nelayan,0,0,1,1,1,0,0,0,0,"Mau, karena aman bagi nelayan",hairtail fish,,,0,0,0,0,100,Factory,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,once_year,,moderate,n,Ombak besar,Angin kencang,Sampah,Tidak melaut,Tidak melaut,Aturan ketat pembuangan sampah plastik ke laut,weather,pollution,iuu,corruption,decline_high,4,2,4,2,2,2,5,5,3,5,5,3,4,4,4,4,3,4,4,4,3,3,3,3,50,35,secondary,SMP,1500000,10,20,1562824242434.jpg,Jika dilaut tidak ada ikan maka akan berubah menjadi kapal informan untuk kapal besar
2019-07-11T12:53:08.517+07,2019-07-11T13:04:25.295+07,D,4020,5,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,own,6,w,y,y,,,,,1,0,Handphone tanpa internet,1,0,0,0,0,0,0,0,,,,,,,2,1,n,,,,,,,,Tidak ada,Aman bagi nelayan,0,0,1,1,1,0,0,0,0,,hairtail fish,,,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,once_year,,moderate,n,Angin kencang,Sampah,,Tidak melaut,Aturan mengenai sampah,,weather,pollution,iuu,corruption,decline_low,4,2,4,2,2,2,5,4,3,5,5,2,3,3,3,3,3,4,4,4,3,3,3,3,45,30,primary,,1500000,10,25,1562825029371.jpg,Jika ikan layur sedikit mereka menjadi kapal informan untuk kapal besar mengenai posisi ikan untuk penangkapan skala besae
2019-07-11T13:04:38.640+07,2019-07-11T13:12:37.249+07,D,4021,6,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,own,6,w,y,y,,0,0,0,1,0,Handphone tanpa internet,1,0,0,0,0,0,0,0,,,,,,,1,1,y,n,,,,,,,Tidak ada,Tahu posisi,0,0,1,1,1,0,0,0,0,"Mau, karena melaut terkadang sampai 3 hari, penting untuk keamanan",hairtail fish,,,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,once_year,,none,n,Angin kencang,Gelombang besar,Sampah,Tidak melaut,Tidak melaut,Aturan mengenai sampah,weather,pollution,iuu,corruption,no_change,4,2,4,2,2,2,5,4,3,5,5,3,3,4,4,4,3,4,4,4,3,3,3,3,40,20,primary,,2000000,10,20,1562825515230.jpg,"Selain menangkap ikan layur, jika stok ikan d laut sdikit, mereka menjadi informan untuk kapal besar yang menangkap ikan layang"
2019-07-11T13:13:08.905+07,2019-07-11T13:18:39.448+07,D,4022,13,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,own,6,w,y,y,,1,0,0,0,0,,1,0,0,0,0,0,0,0,,,,,,,2,1,n,,,,,,,,Tidak ada,Mengetahui lokasi,0,0,1,1,1,0,0,0,0,"Mau, tetapi berat jika harus membayar",hairtail fish,,,0,0,0,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,,once_year,,weak,n,Angin kencang,Sampah,,Tidak melaut,Aturan mengenai pengelolaan sampah,,weather,pollution,iuu,corruption,decline_high,4,2,4,2,2,2,5,4,3,5,5,3,3,3,3,4,3,4,4,3,3,3,3,2,41,25,primary,,1500000,10,25,1562825888459.jpg,Jika ikan layur sedikit ia juga menjadi informan untuk kapal besar pencari ikan lemuru
2019-07-11T14:17:36.546+07,2019-07-11T14:25:26.673+07,D,4023,15,RR,GFW,IND,MNC,M,1,0,0,0,0,0,0,,share_employee,6,w,y,y,,0,0,0,1,0,Handphone tanpa internet,1,0,0,0,0,0,0,0,,,,,,,1,1,n,,,,,,,,Tidak ada,Aman bagi nelayan,0,0,1,1,1,0,0,0,0,"Mau, karena aman bagi nelayan,tapi keberatan jika harus membayar, karena hasil ikan kadang sulit didapat",hairtail fish,,,0,0,100,0,0,,n,,,,,,permit_holders,,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,,once_year,,weak,n,Angin kencang,Sampah,,Tidak melaut,Hukuman bagi masyarakat yang membuang sampah ke laut,,weather,pollution,iuu,corruption,decline_high,4,2,4,2,2,2,5,4,2,5,5,2,3,3,3,4,3,4,4,4,3,3,3,3,42,22,primary,,1500000,10,20,1562829863890.jpg,"Jika tidak ada ikan layur, mereka menjadi informan kapal besar yg mencari ikan lemuru. Secara umum mereka menyukai teknologi pelacakan, karena aman, tetapi keberatan jika membayar, karena hasil tangkap ikan sangat kecil"
2019-09-04T12:46:16.044-06:00,2019-09-04T13:29:09.934-06:00,D,5031,15,JS,Bren,MEX,PSC,M,0,0,1,0,0,0,0,,own,7,fg,y,n,,1,1,0,0,0,,0,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,n,,,,,,,,1,0,0,0,0,0,0,0,0,,Jaiba,,,,,100,,,,y,cooperative,,director,,7,permit_holders,Permisos presrados para jaiba,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Saqueo de las trampas. Vigilancia de noche,,,,,,corruption,pollution,iuu,weather,no_change,4,2,2,4,4,4,4,2,2,4,2,4,4,4,2,4,,,,,,0,0,0,63,20,no_formal,,6000,50,50,1567625287397.jpg,Manuel kiosko
2019-09-05T17:16:47.017-06:00,2019-09-05T18:36:14.156-06:00,D,5037,7,JS,Bren,MEX,PSC,M,1,0,1,1,0,0,1,Buceo,own,7,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,y,n,,,,,,,1,0,0,0,0,1,1,0,0,Que faciliten permisos. Mal distribuidos,Almeja Catarina,Generosa,Escama,,,50,,50,Varios compradores mejor postor. Vende a misma persona,n,,,,,,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,,,weak,n,El gobierno. Los pescas. No se castiga al comprador,,,,,,corruption,pollution,iuu,weather,no_change,1,1,5,5,5,5,5,3,4,3,5,1,1,3,4,5,5,5,5,5,4,4,0,5,36,19,no_formal,,30000,100,50,,Saul
2019-08-30T12:23:13.652-04,2019-08-30T16:59:40.494-04,D,5001,7,JS,Bren,MEX,PSC,M,0,0,0,1,1,0,1,Buceo,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,1,1,0,1,0,SOS,Garmin,Exactitud de locacion. Estar since quiero estar,,Facilita mayor captura impacto en stock,,1,1,y,y,y,y,,,,,,,1,0,0,0,1,0,1,0,0,Obligar Al pescador,Camaron,Almeja Catarina,Escama,0,,100,,0,Less than 1% for own consumption,y,cooperative,,partner,,12,permit_holders,,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,weak,n,Poca vigilancia,Artes de pesca reglamentario no se aplica,,Falta de voluntad de productores,,,corruption,iuu,weather,pollution,no_change,4,2,3,4,4,4,4,2,4,2,2,2,2,1,2,2,,,2,2,,0,0,2,53,30,other,Preparatoria,100000,,,,Angel
2019-08-31T14:03:51.123-06,2019-08-31T15:59:31.214-06,D,5006,9,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,1,Buceo,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,0,0,Zanahoria,,,,,,1,1,y,y,y,n,,,,,,,1,0,0,0,1,0,1,0,0,,Escama,Almeja,Camaron,10,,90,,,,y,cooperative,,director,,7,permit_holders,Socio,1,1,1,0,0,0,0,,1,0,0,0,1,0,0,,every_week,,none,n,Pesca illegal,Falta  de permusos para nuecas pesqurrias,,"Que  El gobirrno fije Su postura , mejor equipamiento. Registro de embarcaciobes.",,,iuu,corruption,weather,pollution,decline_low,2,1,2,5,5,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,58,45,other,Prepa,9000,100,15,,
2019-09-04T17:55:53.525-06:00,2019-09-04T18:25:26.702-06:00,D,5016,3,JS,Bren,MEX,PSC,M,0,0,0,0,0,0,1,Buceo,own,7,fg,y,y,,1,1,1,0,0,,1,0,0,0,0,1,1,0,Traker anteriormente. Zanahoria se descarga mucho.,,,,,,1,0,,,,,y,,,,,,1,0,0,0,0,1,0,0,0,,Generosa,Pulpo,Caio de hacha,,,,,100,Comprador local que exporta a china,n,,,,,,permit_holders,Permiso por cooperativa o permisionario,0,1,1,0,1,1,0,No danaf fondo marino,0,0,0,0,1,0,0,,every_week,,weak,n,Sobreexplotacion,,,Reglas mas srveras,,,corruption,iuu,weather,pollution,decline_low,5,3,2,4,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,34,16,other,Prepa,45000,100,10,,
