"start","end","survey_type","survey_id","survey_version","country","community","sex","interviewer","interviewer_Org","gear_handline","gear_spear","gear_traps","gear_gillnet","gear_mobilenet","gear_statline","gear_buceo","gear_other","other_gear","boat_status","boat_material","boat_motorized","boat_power","boat_length","comment","tech_smartphone","tech_maps","tech_socialmedia","tech_other","tech_none","other_tech","fishtech_vhf","fishtech_fishfinder","fishtech_survcam","fishtech_catchapp","fishtech_gps","fishtech_vesseltrack","fishtech_other","fishtech_none","other_fishtech","text_vms","positive_tracking_tech_one","positive_tracking_tech_two","negative_tracking_tech_one","negative_tracking_tech_two","choice","package_nopackage","wtp_1","wtp_2","wtp_3","wtp_4","wtr_1","wtr_2","wtr_3","wtr_4","tracking_positive","tracking_negative","vms_adoption_text","vms_design_a","vms_design_b","vms_design_c","vms_design_d","vms_design_e","vms_design_f","vms_design_g","vms_design_h","vms_design_i","target_species_one","target_species_two","target_species_three","fraction_personal","fraction_neighbor","fraction_local_trade","fraction_export","fraction_other","other_fraction","fishing_organization","fishing_org_type","other_type","fishing_org_role","other_role","fishing_org_members","access_target_species","other_access","restriction_gear","restriction_size","restriction_season","restriction_spacial","restriction_quota","restriction_other","restriction_none","other_restriction","enforcement_community_members","enforcement_village_leader","enforcement_village_gov","enforcement_provincial_gov","enforcement_national_gov","enforcement_none","enforcement_other","other_enforcement","enforcement_interval","other_interval","punishment_severity","mpa","fishery_problem_one","fishery_problem_two","fishery_problem_three","fishery_solution_one","fishery_solution_two","fishery_solution_three","rank_one","rank_two","rank_three","rank_four","catch_trends","opinion_a","opinion_b","opinion_c","opinion_d","opinion_e","opinion_f","opinion_g","opinion_h","opinion_i","trust_a","trust_b","trust_c","trust_d","trust_e","trust_f","trust_g","trust_h","trust_i","trust_j","trust_k","trust_l","satisfaction_a","satisfaction_b","satisfaction_c","age","years_fishing","education","other_education","income","income_fishing","income_expenses","photo","last_comments"
2019-06-29 14:56:28,2019-07-02 04:04:05,"data",1006,1,"IND","RAJ","male","WG","GFW",1,0,0,0,0,0,0,0,NA,"own","wood","yes","no",6,NA,1,0,1,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,"Geropa","Tenggiri","Bobara",30,10,60,0,0,NA,"yes","customary_orga",NA,"partner",NA,3,"anyone_with_a_",NA,1,1,0,1,0,0,0,NA,0,1,1,1,0,0,0,NA,"every_week",NA,"severe","yes","cuaca, angin, badai",NA,NA,"pandai2 mengakali",NA,NA,"iuu","weather","trash_pollutin","corruption","low_dec","neutral","agree","disagree","strongly_agree","strongly_disag","strongly_disag","strongly_agree","strongly_agree","agree","trust_entirely","somewhat_trust","somewhat_trust","somewhat_trust","neutral",NA,"somewhat_trust",NA,"neutral","somewhat_trust",NA,"somewhat_distr","neutral","neutral","extremely_unsa",26,7,"hs",NA,1e+06,50,25,NA,"Need Translation 
Skipped: 16, 17, 19, 23, 25, 37f, 37h
Problem: 37f missing
Transcribed from Version_1_CE by BR 30-06-2019 0800"
2019-06-30 00:11:15,2019-07-02 04:00:21,"data",1007,2,"IND","RAJ","male","RJ","RARE",1,0,0,0,0,0,0,0,NA,"share_collective","wood","yes","no",7,NA,1,0,1,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,"kalo hilang di laut ada sos",NA,"mau karena safety",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gutila","Kakap","Samandar",30,20,50,0,0,NA,"yes",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,NA,"every_week",NA,"weak","no","alat tangkap destruktif","izin untuk orang luar",NA,"proses, patroli",NA,NA,"corruption","weather","iuu","trash_pollutin","high_dec","agree","agree","agree","agree","neutral","disagree","agree","agree","disagree","trust_entirely","somewhat_trust","neutral","somewhat_trust","distrust_entir","neutral","somewhat_trust",NA,"somewhat_trust","somewhat_trust",NA,"somewhat_trust","satisfied","satisfied","satisfied",23,11,"hs",NA,1100000,100,80,NA,"Need Translation
Not Answered: 23, 24, 25, 37h 
Notes:
18 - 4 options selected
27 - Gear Restrictions - ""jaring, bom, potas, jerat""
37k - ""local Government"" mission from options

Transcribed from Version_2_CE by BR 30-06-2019 830"
2019-06-30 00:38:56,2019-07-02 03:53:56,"data",1013,3,"IND","RAJ","male","WG","GFW",1,0,0,0,0,0,0,0,NA,"rent","wood","yes","no",6,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,"Getila","Geropa","Cakalang",30,70,0,0,0,NA,"yes","customary_orga",NA,"partner",NA,5,"anyone_with_a_",NA,1,0,0,1,0,0,0,NA,0,1,1,1,0,0,0,NA,"every_week",NA,"strong","yes","Cuaca",NA,NA,"Saat badai tidak menangkap",NA,NA,"iuu","corruption","trash_pollutin","weather","high_improve","agree","strongly_agree","agree","strongly_disag","agree","disagree","strongly_agree","neutral","agree","trust_entirely","somewhat_trust","trust_entirely","somewhat_trust","somewhat_trust",NA,"somewhat_trust",NA,"somewhat_trust","somewhat_trust",NA,"neutral","satisfied","neutral","satisfied",33,15,"hs",NA,1500000,70,40,NA,"Need Translation
Skipped: 16, 17, 19, 37f, 37h
Problem: 37k - not included as an option 
Note: 
44 - Indicated as 600,000 in the  original questionnaire. converted to 48% (600,000/1,500,000 = .48). 
Transcribed from Version_3_CE by BRH 30-06-2019 1320"
2019-06-30 05:21:47,2019-07-02 03:50:36,"data",1011,4,"IND","RAJ","male","AB","GFW",1,0,0,0,0,0,0,0,NA,"own","Wood","yes","no",6,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","yes",NA,NA,NA,NA,NA,0,1,1,1,0,0,0,0,0,"Squid","Grouper","Bubara",30,20,50,0,0,NA,"yes",NA,NA,NA,NA,NA,"community_memb",NA,1,1,0,1,0,0,0,NA,1,1,1,1,0,0,0,NA,"every_week",NA,"strong","no","Small catch","Trash",NA,NA,"Collect and burn. Don't throw to ocean",NA,"iuu","corruption","weather","trash_pollutin","low_dec","agree","disagree","agree","strongly_agree","agree","disagree","agree","agree","agree","trust_entirely","somewhat_distr","trust_entirely","trust_entirely","trust_entirely","neutral","trust_entirely","trust_entirely","trust_entirely","trust_entirely",NA,"trust_entirely","satisfied","satisfied","satisfied",37,5,"some_hs",NA,4e+06,25,10,NA,"210619AB_04
Missing Values: 16, 17, 19, 23, 24, 25
Survey Error: No 37k option 
Notes: 
Transcribed by: BR 30-06-2019 1400"
2019-06-30 06:05:54,2019-07-02 03:46:07,"data",1009,6,"IND","RAJ","male","ER","RARE",1,1,0,0,0,0,0,0,NA,"own","fiberglass","yes","no",9,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,"Rasa penasaran",0,0,1,0,0,1,0,0,1,"Kerapu sunu","Kakap","Emperor",70,20,10,0,0,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,1,0,1,0,0,0,NA,1,1,1,0,0,0,0,NA,"never",NA,"weak","no","Nelayan luar","Nelayan sendiri tidak patuh",NA,"Harus izin","Diberitahu pelan-pelan",NA,"weather","iuu","trash_pollutin","corruption","low_dec","agree","strongly_disag","strongly_agree","agree","strongly_agree","strongly_disag","strongly_agree","agree","agree","trust_entirely","somewhat_distr","neutral","trust_entirely","trust_entirely","neutral","trust_entirely","neutral","trust_entirely","trust_entirely",NA,"somewhat_trust","n_a","satisfied","extremely_sati",46,34,"hs",NA,1e+05,100,80,NA,"210619ED_06
Need Translation :Yes 
Skipped: 
Survey Error: 37k
Notes:
27 - Specified (a. Gear Restrictions - Tidak boleh rawai, b. Size Restrictions - Min 30cm, c. Seasonal Restrictions - Wilayah KPA)
Transcribed by: BRH 29-06-2019 1420"
2019-06-30 06:20:30,2019-07-02 03:38:27,"data",1010,16,"IND","RAJ","male","WG","GFW",1,0,1,0,0,0,0,0,NA,"own","fiberglass","yes","no",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kerapu","Lobster","Teripang",50,10,40,0,0,NA,"yes","customary_orga",NA,"partner",NA,8,"anyone_with_a_",NA,0,1,0,1,0,0,0,NA,0,0,1,1,1,0,0,NA,"every_week",NA,"strong","yes","musim, alam",NA,NA,"pandai2 cari waktu",NA,NA,"weather","iuu","trash_pollutin","corruption","low_improve","disagree","agree","agree","neutral","disagree","strongly_disag","strongly_agree","strongly_agree","neutral","trust_entirely","neutral","trust_entirely","somewhat_trust","somewhat_distr",NA,"somewhat_trust",NA,"trust_entirely","somewhat_trust",NA,NA,"extremely_sati","extremely_sati","unsatisfied",42,30,"some_hs",NA,8e+06,75,65,NA,"210619WG_16
Need Translation :Yes 
Missing Values: 16, 17, 19, 37f, 37g, 37i
Survey Error: 37k
Notes: 
43 - Stated as 6000000. Converted to percent. 
44 - Stated as 5000000. Converted too percent. 
Photo - 1561087147190.jpg
Transcribed by: BRH 30-06-2019 1500"
2019-06-30 07:13:32,2019-07-02 03:37:54,"data",1018,7,"IND","RAJ","male","ER","RARE",1,0,0,0,0,0,0,1,"Speargun","own","fiberglass","yes","no",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","yes","yes","yes",NA,NA,NA,NA,"Membantu pengawasan",NA,"Menambah wawasan dan ilmu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kerapu sunu","Kakap merah","Tenggiri",20,10,70,0,0,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,1,0,1,0,0,0,NA,1,1,1,1,0,0,0,NA,"once_month",NA,"none","yes","Kesulitan modal operasional (BBM dan es)","Nelayan luar",NA,"Pencairan dana kampung","Pengawasan berbasis masyarakat",NA,"corruption","trash_pollutin","iuu","weather","high_dec","disagree","strongly_disag","disagree","agree","agree","disagree","strongly_agree","strongly_disag","strongly_disag","trust_entirely","trust_entirely","neutral","trust_entirely","trust_entirely","neutral","trust_entirely","trust_entirely","trust_entirely","trust_entirely",NA,"trust_entirely","extremely_sati","unsatisfied","satisfied",40,28,"some_hs",NA,1e+06,100,50,NA,"210619ED_07
Needs translation
Skipped: 18
Problem: 37h missing from questions 
Notes: 
27- Restrictions specified
Gear - Bom, potas/bore
Size - 35 cm
Spatial - Kawasan Larang Ambil
Transcribed by BR 01-07-2019 2230"
2019-07-01 15:46:47,2019-07-01 16:00:41,"data",1008,11,"IND","RAJ","male","WS","RARE",1,1,0,0,0,0,0,0,NA,"own","fiberglass","yes","no",9,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,"Baronang","Kakap","Kerapu",20,20,60,0,0,NA,"yes","other","Pengumpul dengan nelayannya","director",NA,6,"community_memb",NA,1,1,1,1,0,0,0,NA,1,0,0,1,0,0,0,NA,"every_week",NA,"weak","yes","Penangkapan ilegal dan merusak",NA,NA,"Pembinaan ditempat","Pemberian surat kepada kepala adat atau kampung yang masyarakatnya melanggar aturan","Pemberian sanksi adat","weather","trash_pollutin","iuu","corruption","high_dec","strongly_agree","agree","strongly_disag","disagree","strongly_agree","strongly_disag","strongly_agree","agree","strongly_agree","somewhat_trust","trust_entirely","somewhat_trust","somewhat_trust","trust_entirely",NA,"trust_entirely",NA,"trust_entirely","somewhat_trust",NA,NA,"extremely_sati","n_a","satisfied",33,9,"no_formal other","SD kelas 2",3e+06,100,35,NA,"210619WS_11
Needs Translation
Skipped: 16, 17, 19, 37f, 37l
Problem: 37 k missing
Note:
27- Restrictions Specified
a. Gear Restrictions: Alat tangkap merusak, trawl	
b. Size Restrictions: Kurang dari 7cm	
c. Seasonal Restrictions: Sabtu dan minggu menangkap baronang	
d. Spatial Restrictions: Sasi teripang

Transcribed by BR 01-07-2019 2300"
2019-07-01 16:00:41,2019-07-02 02:43:57,"data",2002,7,"IND","MNC","male","AB","GFW",0,0,0,0,0,0,0,1,"Traditional net","own","fiberglass","yes","yes",10,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tongkol","Tenggiri","Marlin",10,0,90,0,0,"*Only sell to middle men, supply chain stops there. UNK if exported.","yes","other","Under contract from fish aggrigator.","other","Contract worker",NA,"anyone_with_a_",NA,0,0,0,0,0,1,0,"Species: sharks, turtles",1,0,0,0,0,0,0,NA,"never",NA,"severe","no","Weather",NA,NA,"Wait for weather to improve",NA,NA,"trash_pollutin","iuu","weather","corruption","low_improve","neutral","strongly_disag","agree","agree","agree","agree","strongly_disag","agree","disagree","trust_entirely","trust_entirely","neutral","neutral","somewhat_trust","neutral","neutral","neutral","neutral","trust_entirely",NA,"distrust_entir","neutral","extremely_unsa","satisfied",40,24,"no_formal",NA,1e+07,100,10,NA,"Need Translation
Skipped: 16, 17, 18
Transcribed by BR 02-07-2019 0940

Notes:
-Security Feature is very important, however, they do not want the technology. Community fishing together. Employed by contract by local fishing company (local person). They fish together, get good money, 
-Worst case scenario, they get drifted and go to Bali island. 
-Does not make decisions. WORKS for someone. Has never even met the head of the business. 
-Only way they would adopt is if it was forced on them. 

Closed cold storage. 

Has generator on his boat. Other fishermen come by to eat some food sometimes."
2019-07-02 02:43:57,2019-07-02 03:00:47,"data",2003,8,"IND","MNC","male","AB","GFW",0,0,0,0,0,0,0,1,"Traditional net","own","fiberglass","yes","no",10,NA,1,1,1,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,0,1,1,1,0,0,0,0,0,"Tongkol","Tenggiri","Marlin",10,0,90,0,0,"Supply chain ends at middle man. UNK if exported","yes","other","Under contract from fish aggrigator.","other","Contract worker",NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,NA,"never",NA,"severe","no","Weather","Garbage","Illegal Fishing","Don't know","Don't know","Better Enforcement","trash_pollutin","iuu","weather","corruption","low_improve","neutral","strongly_disag","agree","disagree","agree","agree","agree","agree","agree","trust_entirely","trust_entirely","neutral","trust_entirely","somewhat_trust","neutral","neutral","neutral","neutral","trust_entirely",NA,"distrust_entir","neutral","n_a","satisfied",36,9,"some_hs",NA,1e+07,100,10,NA,"Skipped: 16, 17, 19, 25
Transcribed by BR 02-07-2019 1000
Notes:
Trash gets caught in their nets and rips. Has to mend the nets on land - big problem."
2019-07-02 03:00:48,2019-07-02 03:22:10,"data",2004,9,"IND","MNC","male","AB","GFW",0,0,0,0,0,0,0,1,"Traditional net","own","fiberglass","yes","no",10,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,0,0,1,0,0,0,0,0,0,"Tongkol","Tenggiri","Marlin",10,0,90,0,0,"Sold to middle men, unk if exported afterwards.","yes","other","Under contract from fish aggrigator.","other","Contract worker",NA,"anyone_with_a_",NA,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,NA,"never",NA,"severe","no","Weather",NA,NA,"Wait for weather to improve",NA,NA,"trash_pollutin","weather","iuu","corruption","low_improve","neutral","strongly_disag","agree","disagree","agree","agree","agree","agree","disagree","trust_entirely","trust_entirely","somewhat_distr","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","neutral",NA,"neutral","neutral","extremely_unsa","satisfied",40,30,"some_hs",NA,1e+07,100,10,NA,"Skipped: 7, 16, 17, 18 (1/3 answered), 19
Problem: 37 k missing
Transcribed by BR 02-07-2019 1022
Notes:
Nets rip d/t trash in the ocean"
2019-07-02 03:22:11,2019-07-02 03:30:02,"data",2001,10,"IND","MNC","male","AB","GFW",0,0,0,0,0,0,0,1,"Traditional net",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no",NA,NA,NA,0,0,1,1,0,0,1,0,0,"Tongkol","Tenggiri","Marlin",10,0,NA,90,0,"Sells to middle men. Unk if exported after","yes","other","Under contract from fish aggrigator.","other","Contract worker",NA,"anyone_with_a_",NA,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,NA,"never",NA,"severe","no","Weather","Garbage",NA,"Nothing","Don't know",NA,"trash_pollutin","iuu","weather","corruption","low_improve","neutral","strongly_disag","agree","neutral","agree","agree","agree","agree","disagree","trust_entirely","trust_entirely","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","neutral",NA,"somewhat_distr","neutral","extremely_unsa","unsatisfied",54,3,"hs",NA,1e+06,100,10,NA,"Skipped: 5, 6, 7, 16, 17, 18, 19, 25
Problem: 37 k missing
Transcribed by BR 02-07-2019 1030
Notes:
Nets rip d/t trash in the ocean"
2019-07-02 02:44:31,2019-07-02 03:52:24,"data",3003,10,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Payang","share_employee","wood","yes","yes",8,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no","Mengetahui posisi untuk penangkapan berikutnya","Membuat repot","Merepotkan karena kapal kecil dan hanya semalam jalan",0,1,1,0,1,0,0,0,0,"Ikan teri","Ikan kembung","Sotong",5,NA,95,NA,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,NA,"never",NA,"none","no","Sampah","Tumpahan minyak buangan kapal besar","Arus yg deras (terkadang)","Peraturan buang sampah diperketat","Sistem pembuangan minyak yg baik untuk kapal besar","Berpindah lokasi ke arus yg lebih lemah","weather","trash_pollutin","iuu","corruption","low_improve","neutral","disagree","agree","disagree","disagree","disagree","agree","agree","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","trust_entirely","neutral","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",39,31,"some_hs",NA,3e+06,100,15,"1562038014084.jpg","Kapal kecil,  menangkap ikan dekat pantai"
2019-07-02 03:27:26,2019-07-02 03:51:02,"data",3006,11,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Payang (jaring tarik)","share_employee","wood","yes","yes",7,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no","Mengetahui posisi","Merepotkan",NA,0,1,1,0,1,0,0,0,0,"Ikan teri","Ikan tembang","Ikan kembung",NA,NA,100,NA,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,NA,"never",NA,"none","no","Sampah","Cuaca",NA,"Peraturan pemerintah","Menunggu cuaca bersahabat",NA,"weather","trash_pollutin","iuu","corruption","same","neutral","disagree","agree","disagree","disagree","disagree","agree","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","trust_entirely","somewhat_trust","somewhat_trust","neutral","neutral","neutral","satisfied","neutral","neutral",41,30,"some_hs","Kelas 1 SD",2500000,100,20,"1562039433553.jpg","Kapal kecil, daerah tangkap dekat pantai"
2019-07-02 04:06:02,2019-07-02 04:51:57,"data",3009,13,"IND","MAK","male","RR","GFW",0,0,1,0,0,0,0,0,NA,"share_employee","wood","yes","yes",15,NA,1,0,0,"0",0,NA,0,1,0,0,0,1,1,0,"Solar panel","GPS dan fish finder","Mendapatkan lokasi ikan","Mengetahui lokasi berbahaya bagi kapal","Tidak ada",NA,2,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,"Tau posisi, terjamin keselamatan","Tidak ada","Perlu posisi kapal untuk keselamatan, dan lebih baik jika dapat posisi ikan juga",0,1,1,0,1,0,0,0,0,"Ikan kembung","Ikan senangin","Ikan tenggiri",0,0,100,0,NA,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,"Syahbandar dan polisi laut","few_year",NA,"none","no","Cuaca","Ombak besar","Sampah","Tidak melaut dulu","Berlindung di pulau terdekat","Peraturan ketat soal sampah","corruption","weather","iuu","trash_pollutin","low_dec","strongly_agree","agree","strongly_agree","disagree","disagree","disagree","agree","agree","neutral","somewhat_distr","somewhat_distr","neutral","somewhat_trust","somewhat_distr","neutral","trust_entirely","somewhat_trust","trust_entirely","somewhat_trust","somewhat_trust","somewhat_trust","satisfied","satisfied","satisfied",75,13,"no_formal","Sekolah rakyat (nama sebelum SD)",2500000,100,20,"1562043061940.jpg",NA
2019-07-01 07:53:49,2019-07-02 02:43:22,"data",3001,4,"IND","MAK","male","WG","GFW",0,0,1,0,0,0,0,0,NA,"own","wood","yes","yes",28,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"bisa lihat air dalem","mahal",NA,0,1,1,0,0,1,1,0,1,"rajungan",NA,NA,10,85,0,0,NA,NA,"yes","cooperative",NA,"partner",NA,20,"anyone_with_a_",NA,1,0,0,1,0,0,0,NA,0,0,1,1,0,0,0,NA,"once_month",NA,"weak","yes","limbah","musim timur sulit",NA,"pemerintah harus tegas",NA,NA,"trash_pollutin","weather","iuu","corruption","low_dec","neutral","disagree","disagree","strongly_agree","agree","disagree","agree","neutral","strongly_disag","trust_entirely","neutral","neutral","neutral","neutral","neutral","neutral","neutral","neutral","somewhat_distr","somewhat_distr","somewhat_distr","neutral","satisfied","satisfied",40,20,"some_hs",NA,1500000,100,40,NA,NA
2019-07-02 02:44:15,2019-07-02 02:53:42,"data",3002,5,"IND","MAK","male","WG","GFW",0,0,1,0,0,0,0,0,NA,"own","wood","yes","yes",8,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,"bisa ditolong keadaan darurat","bisa ketahuan nangkep dmana",NA,0,0,1,0,0,0,0,0,0,"rajungan",NA,NA,10,NA,90,NA,NA,NA,"yes","other","kelompok nelayan","partner",NA,20,"anyone_with_a_",NA,1,0,0,1,0,0,0,NA,0,0,0,1,1,0,0,NA,"once_month",NA,"weak","yes","polusi limbah","ketersediaannya sedikit",NA,"pabriknya ditertibkan",NA,NA,"trash_pollutin","weather","corruption","iuu","low_dec","neutral","agree","strongly_disag","agree","disagree","strongly_disag","strongly_disag","agree","strongly_disag","trust_entirely","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","satisfied","satisfied",50,30,"some_hs",NA,2e+06,100,60,NA,NA
2019-07-02 03:01:34,2019-07-02 03:10:41,"data",3004,7,"IND","MAK","male","WG","GFW",0,0,0,1,0,0,0,1,"jaring untuk ikan teri","share_employee","wood","yes","no",7,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,"bisa ditandain lokasi saya nyari ikan","lokasi ikan saya ketahuan",NA,0,0,1,0,0,0,0,0,0,"ikan teri",NA,NA,NA,NA,100,NA,NA,NA,"yes","other","kelompok nelayan","partner",NA,30,"anyone_with_a_",NA,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,NA,"few_year",NA,"weak","no","tidak paham",NA,NA,"tidak paham",NA,NA,"weather","corruption","iuu","trash_pollutin","low_dec","neutral","agree","neutral","neutral","disagree","disagree","agree","agree","disagree","trust_entirely","trust_entirely","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",NA,"somewhat_trust","neutral","neutral","neutral","neutral","satisfied",37,8,"some_hs",NA,1e+06,100,0,NA,NA
2019-07-02 03:13:08,2019-07-02 03:27:56,"data",3005,7,"IND","MAK","male","WG","GFW",0,0,0,0,1,0,0,0,NA,"share_collective","wood","yes","yes",3,NA,1,0,1,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"ingin ada tombol darurat","mahal",NA,0,1,1,0,0,0,0,0,0,"ikan teri","ikan kembung",NA,15,0,85,NA,NA,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,NA,"every_week",NA,"weak","yes","musiman","cuaca buruk di kampung",NA,"nangkep di daerah lain",NA,NA,"weather","iuu","corruption","trash_pollutin","same","neutral","agree","neutral","strongly_agree","neutral","strongly_disag","agree","neutral","strongly_disag","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","unsatisfied","satisfied",30,15,"hs",NA,2500000,100,0,NA,NA
2019-07-02 03:51:53,2019-07-02 03:59:47,"data",3007,8,"IND","MAK","male","WG","GFW",0,0,0,0,1,0,0,0,NA,"share_collective","wood","yes","no",3,NA,0,0,0,"0",1,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"saya dapat kasih lokasi ke teman","tidak tahu",NA,0,0,1,0,0,0,0,0,0,"ikan teri",NA,NA,0,NA,100,NA,NA,NA,"yes","union",NA,"partner",NA,30,"anyone_with_a_",NA,1,0,1,0,0,0,0,NA,0,0,0,1,0,0,0,NA,"once_month",NA,"weak","no","musiman ikan teri ini",NA,NA,"pintar mengatasi musim",NA,NA,"weather","iuu","corruption","trash_pollutin","same","agree","disagree","disagree","agree","disagree","disagree","agree","agree","disagree","somewhat_trust","neutral","neutral","neutral","somewhat_trust","neutral","neutral","neutral","neutral","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","satisfied",35,20,"some_hs",NA,1e+06,100,0,NA,NA
